Entity,Code,Date,Total confirmed deaths due to COVID-19 (deaths)
Malawi,MWI,"Apr 15, 2020",2
Malawi,MWI,"Apr 16, 2020",2
Malawi,MWI,"Apr 17, 2020",2
Malawi,MWI,"Apr 18, 2020",2
Malawi,MWI,"Apr 19, 2020",2
Malawi,MWI,"Apr 20, 2020",2
Malawi,MWI,"Apr 21, 2020",2
Malawi,MWI,"Apr 22, 2020",2
Malaysia,MYS,"Dec 31, 2019",0
Malaysia,MYS,"Jan 1, 2020",0
Malaysia,MYS,"Jan 2, 2020",0
Malaysia,MYS,"Jan 3, 2020",0
Malaysia,MYS,"Jan 4, 2020",0
Malaysia,MYS,"Jan 5, 2020",0
Malaysia,MYS,"Jan 6, 2020",0
Malaysia,MYS,"Jan 7, 2020",0
Malaysia,MYS,"Jan 8, 2020",0
Malaysia,MYS,"Jan 9, 2020",0
Malaysia,MYS,"Jan 10, 2020",0
Malaysia,MYS,"Jan 11, 2020",0
Malaysia,MYS,"Jan 12, 2020",0
Malaysia,MYS,"Jan 13, 2020",0
Malaysia,MYS,"Jan 14, 2020",0
Malaysia,MYS,"Jan 15, 2020",0
Malaysia,MYS,"Jan 16, 2020",0
Malaysia,MYS,"Jan 17, 2020",0
Malaysia,MYS,"Jan 18, 2020",0
Malaysia,MYS,"Jan 19, 2020",0
Malaysia,MYS,"Jan 20, 2020",0
Malaysia,MYS,"Jan 21, 2020",0
Malaysia,MYS,"Jan 22, 2020",0
Malaysia,MYS,"Jan 23, 2020",0
Malaysia,MYS,"Jan 24, 2020",0
Malaysia,MYS,"Jan 25, 2020",0
Malaysia,MYS,"Jan 26, 2020",0
Malaysia,MYS,"Jan 27, 2020",0
Malaysia,MYS,"Jan 28, 2020",0
Malaysia,MYS,"Jan 29, 2020",0
Malaysia,MYS,"Jan 30, 2020",0
Malaysia,MYS,"Jan 31, 2020",0
Malaysia,MYS,"Feb 1, 2020",0
Malaysia,MYS,"Feb 2, 2020",0
Malaysia,MYS,"Feb 3, 2020",0
Malaysia,MYS,"Feb 4, 2020",0
Malaysia,MYS,"Feb 5, 2020",0
Malaysia,MYS,"Feb 6, 2020",0
Malaysia,MYS,"Feb 7, 2020",0
Malaysia,MYS,"Feb 8, 2020",0
Malaysia,MYS,"Feb 9, 2020",0
Malaysia,MYS,"Feb 10, 2020",0
Malaysia,MYS,"Feb 11, 2020",0
Malaysia,MYS,"Feb 12, 2020",0
Malaysia,MYS,"Feb 13, 2020",0
Malaysia,MYS,"Feb 14, 2020",0
Malaysia,MYS,"Feb 15, 2020",0
Malaysia,MYS,"Feb 16, 2020",0
Malaysia,MYS,"Feb 17, 2020",0
Malaysia,MYS,"Feb 18, 2020",0
Malaysia,MYS,"Feb 19, 2020",0
Malaysia,MYS,"Feb 20, 2020",0
Malaysia,MYS,"Feb 21, 2020",0
Malaysia,MYS,"Feb 22, 2020",0
Malaysia,MYS,"Feb 23, 2020",0
Malaysia,MYS,"Feb 24, 2020",0
Malaysia,MYS,"Feb 25, 2020",0
Malaysia,MYS,"Feb 26, 2020",0
Malaysia,MYS,"Feb 27, 2020",0
Malaysia,MYS,"Feb 28, 2020",0
Malaysia,MYS,"Feb 29, 2020",0
Malaysia,MYS,"Mar 1, 2020",0
Malaysia,MYS,"Mar 2, 2020",0
Malaysia,MYS,"Mar 4, 2020",0
Malaysia,MYS,"Mar 5, 2020",0
Malaysia,MYS,"Mar 6, 2020",0
Malaysia,MYS,"Mar 7, 2020",0
Malaysia,MYS,"Mar 8, 2020",0
Malaysia,MYS,"Mar 9, 2020",0
Malaysia,MYS,"Mar 10, 2020",0
Malaysia,MYS,"Mar 11, 2020",0
Malaysia,MYS,"Mar 12, 2020",0
Malaysia,MYS,"Mar 13, 2020",0
Malaysia,MYS,"Mar 14, 2020",0
Malaysia,MYS,"Mar 15, 2020",0
Malaysia,MYS,"Mar 16, 2020",0
Malaysia,MYS,"Mar 17, 2020",0
Malaysia,MYS,"Mar 18, 2020",2
Malaysia,MYS,"Mar 19, 2020",2
Malaysia,MYS,"Mar 20, 2020",2
Malaysia,MYS,"Mar 21, 2020",2
Malaysia,MYS,"Mar 22, 2020",4
Malaysia,MYS,"Mar 23, 2020",10
Malaysia,MYS,"Mar 24, 2020",14
Malaysia,MYS,"Mar 25, 2020",15
Malaysia,MYS,"Mar 26, 2020",19
Malaysia,MYS,"Mar 27, 2020",23
Malaysia,MYS,"Mar 28, 2020",26
Malaysia,MYS,"Mar 29, 2020",27
Malaysia,MYS,"Mar 30, 2020",34
Malaysia,MYS,"Mar 31, 2020",37
Malaysia,MYS,"Apr 1, 2020",43
Malaysia,MYS,"Apr 2, 2020",45
Malaysia,MYS,"Apr 3, 2020",50
Malaysia,MYS,"Apr 4, 2020",53
Malaysia,MYS,"Apr 5, 2020",57
Malaysia,MYS,"Apr 6, 2020",61
Malaysia,MYS,"Apr 7, 2020",62
Malaysia,MYS,"Apr 8, 2020",63
Malaysia,MYS,"Apr 9, 2020",65
Malaysia,MYS,"Apr 10, 2020",67
Malaysia,MYS,"Apr 11, 2020",70
Malaysia,MYS,"Apr 12, 2020",73
Malaysia,MYS,"Apr 13, 2020",76
Malaysia,MYS,"Apr 14, 2020",77
Malaysia,MYS,"Apr 15, 2020",82
Malaysia,MYS,"Apr 16, 2020",83
Malaysia,MYS,"Apr 17, 2020",84
Malaysia,MYS,"Apr 18, 2020",86
Malaysia,MYS,"Apr 19, 2020",88
Malaysia,MYS,"Apr 20, 2020",89
Malaysia,MYS,"Apr 21, 2020",89
Malaysia,MYS,"Apr 22, 2020",92
Maldives,MDV,"Mar 8, 2020",0
Maldives,MDV,"Mar 9, 2020",0
Maldives,MDV,"Mar 11, 2020",0
Maldives,MDV,"Mar 12, 2020",0
Maldives,MDV,"Mar 14, 2020",0
Maldives,MDV,"Mar 15, 2020",0
Maldives,MDV,"Mar 16, 2020",0
Maldives,MDV,"Mar 17, 2020",0
Maldives,MDV,"Mar 18, 2020",0
Maldives,MDV,"Mar 19, 2020",0
Maldives,MDV,"Mar 20, 2020",0
Maldives,MDV,"Mar 21, 2020",0
Maldives,MDV,"Mar 22, 2020",0
Maldives,MDV,"Mar 23, 2020",0
Maldives,MDV,"Mar 24, 2020",0
Maldives,MDV,"Mar 25, 2020",0
Maldives,MDV,"Mar 26, 2020",0
Maldives,MDV,"Mar 27, 2020",0
Maldives,MDV,"Mar 28, 2020",0
Maldives,MDV,"Mar 29, 2020",0
Maldives,MDV,"Mar 30, 2020",0
Maldives,MDV,"Mar 31, 2020",0
Maldives,MDV,"Apr 1, 2020",0
Maldives,MDV,"Apr 2, 2020",0
Maldives,MDV,"Apr 3, 2020",0
Maldives,MDV,"Apr 4, 2020",0
Maldives,MDV,"Apr 5, 2020",0
Maldives,MDV,"Apr 6, 2020",0
Maldives,MDV,"Apr 7, 2020",0
Maldives,MDV,"Apr 8, 2020",0
Maldives,MDV,"Apr 9, 2020",0
Maldives,MDV,"Apr 10, 2020",0
Maldives,MDV,"Apr 11, 2020",0
Maldives,MDV,"Apr 12, 2020",0
Maldives,MDV,"Apr 13, 2020",0
Maldives,MDV,"Apr 14, 2020",0
Maldives,MDV,"Apr 15, 2020",0
Maldives,MDV,"Apr 16, 2020",0
Maldives,MDV,"Apr 17, 2020",0
Maldives,MDV,"Apr 18, 2020",0
Maldives,MDV,"Apr 19, 2020",0
Maldives,MDV,"Apr 20, 2020",0
Maldives,MDV,"Apr 21, 2020",0
Maldives,MDV,"Apr 22, 2020",0
Mali,MLI,"Mar 26, 2020",0
Mali,MLI,"Mar 27, 2020",0
Mali,MLI,"Mar 28, 2020",0
Mali,MLI,"Mar 29, 2020",0
Mali,MLI,"Mar 30, 2020",0
Mali,MLI,"Mar 31, 2020",0
Mali,MLI,"Apr 1, 2020",1
Mali,MLI,"Apr 2, 2020",1
Mali,MLI,"Apr 3, 2020",3
Mali,MLI,"Apr 4, 2020",3
Mali,MLI,"Apr 5, 2020",3
Mali,MLI,"Apr 6, 2020",5
Mali,MLI,"Apr 7, 2020",5
Mali,MLI,"Apr 8, 2020",5
Mali,MLI,"Apr 9, 2020",7
Mali,MLI,"Apr 10, 2020",7
Mali,MLI,"Apr 11, 2020",7
Mali,MLI,"Apr 12, 2020",9
Mali,MLI,"Apr 13, 2020",9
Mali,MLI,"Apr 14, 2020",10
Mali,MLI,"Apr 15, 2020",13
Mali,MLI,"Apr 16, 2020",13
Mali,MLI,"Apr 17, 2020",13
Mali,MLI,"Apr 18, 2020",13
Mali,MLI,"Apr 19, 2020",13
Mali,MLI,"Apr 20, 2020",14
Mali,MLI,"Apr 21, 2020",14
Mali,MLI,"Apr 22, 2020",14
Malta,MLT,"Mar 8, 2020",0
Malta,MLT,"Mar 10, 2020",0
Malta,MLT,"Mar 12, 2020",0
Malta,MLT,"Mar 13, 2020",0
Malta,MLT,"Mar 14, 2020",0
Malta,MLT,"Mar 15, 2020",0
Malta,MLT,"Mar 16, 2020",0
Malta,MLT,"Mar 17, 2020",0
Malta,MLT,"Mar 18, 2020",0
Malta,MLT,"Mar 19, 2020",0
Malta,MLT,"Mar 20, 2020",0
Malta,MLT,"Mar 21, 2020",0
Malta,MLT,"Mar 22, 2020",0
Malta,MLT,"Mar 23, 2020",0
Malta,MLT,"Mar 24, 2020",0
Malta,MLT,"Mar 25, 2020",0
Malta,MLT,"Mar 26, 2020",0
Malta,MLT,"Mar 27, 2020",0
Malta,MLT,"Mar 28, 2020",0
Malta,MLT,"Mar 29, 2020",0
Malta,MLT,"Mar 30, 2020",0
Malta,MLT,"Mar 31, 2020",0
Malta,MLT,"Apr 1, 2020",0
Malta,MLT,"Apr 2, 2020",0
Malta,MLT,"Apr 3, 2020",0
Malta,MLT,"Apr 4, 2020",0
Malta,MLT,"Apr 5, 2020",0
Malta,MLT,"Apr 6, 2020",0
Malta,MLT,"Apr 7, 2020",0
Malta,MLT,"Apr 8, 2020",0
Malta,MLT,"Apr 9, 2020",1
Malta,MLT,"Apr 10, 2020",2
Malta,MLT,"Apr 11, 2020",2
Malta,MLT,"Apr 12, 2020",3
Malta,MLT,"Apr 13, 2020",3
Malta,MLT,"Apr 14, 2020",3
Malta,MLT,"Apr 15, 2020",3
Malta,MLT,"Apr 16, 2020",3
Malta,MLT,"Apr 17, 2020",3
Malta,MLT,"Apr 18, 2020",3
Malta,MLT,"Apr 19, 2020",3
Malta,MLT,"Apr 20, 2020",3
Malta,MLT,"Apr 21, 2020",3
Malta,MLT,"Apr 22, 2020",3
Mauritania,MRT,"Mar 15, 2020",0
Mauritania,MRT,"Mar 16, 2020",0
Mauritania,MRT,"Mar 17, 2020",0
Mauritania,MRT,"Mar 18, 2020",0
Mauritania,MRT,"Mar 19, 2020",0
Mauritania,MRT,"Mar 20, 2020",0
Mauritania,MRT,"Mar 21, 2020",0
Mauritania,MRT,"Mar 22, 2020",0
Mauritania,MRT,"Mar 23, 2020",0
Mauritania,MRT,"Mar 24, 2020",0
Mauritania,MRT,"Mar 25, 2020",0
Mauritania,MRT,"Mar 26, 2020",0
Mauritania,MRT,"Mar 27, 2020",0
Mauritania,MRT,"Mar 28, 2020",0
Mauritania,MRT,"Mar 29, 2020",0
Mauritania,MRT,"Mar 30, 2020",0
Mauritania,MRT,"Mar 31, 2020",0
Mauritania,MRT,"Apr 1, 2020",0
Mauritania,MRT,"Apr 2, 2020",0
Mauritania,MRT,"Apr 3, 2020",1
Mauritania,MRT,"Apr 4, 2020",1
Mauritania,MRT,"Apr 5, 2020",1
Mauritania,MRT,"Apr 6, 2020",1
Mauritania,MRT,"Apr 7, 2020",1
Mauritania,MRT,"Apr 8, 2020",1
Mauritania,MRT,"Apr 9, 2020",1
Mauritania,MRT,"Apr 10, 2020",1
Mauritania,MRT,"Apr 11, 2020",1
Mauritania,MRT,"Apr 12, 2020",1
Mauritania,MRT,"Apr 13, 2020",1
Mauritania,MRT,"Apr 14, 2020",1
Mauritania,MRT,"Apr 15, 2020",1
Mauritania,MRT,"Apr 16, 2020",1
Mauritania,MRT,"Apr 17, 2020",1
Mauritania,MRT,"Apr 18, 2020",1
Mauritania,MRT,"Apr 19, 2020",1
Mauritania,MRT,"Apr 20, 2020",1
Mauritania,MRT,"Apr 21, 2020",1
Mauritania,MRT,"Apr 22, 2020",1
Mauritius,MUS,"Mar 20, 2020",0
Mauritius,MUS,"Mar 21, 2020",0
Mauritius,MUS,"Mar 22, 2020",1
Mauritius,MUS,"Mar 23, 2020",2
Mauritius,MUS,"Mar 24, 2020",2
Mauritius,MUS,"Mar 25, 2020",2
Mauritius,MUS,"Mar 26, 2020",2
Mauritius,MUS,"Mar 27, 2020",2
Mauritius,MUS,"Mar 28, 2020",2
Mauritius,MUS,"Mar 29, 2020",2
Mauritius,MUS,"Mar 30, 2020",3
Mauritius,MUS,"Mar 31, 2020",3
Mauritius,MUS,"Apr 1, 2020",3
Mauritius,MUS,"Apr 2, 2020",5
Mauritius,MUS,"Apr 3, 2020",7
Mauritius,MUS,"Apr 4, 2020",7
Mauritius,MUS,"Apr 5, 2020",7
Mauritius,MUS,"Apr 6, 2020",7
Mauritius,MUS,"Apr 7, 2020",7
Mauritius,MUS,"Apr 8, 2020",7
Mauritius,MUS,"Apr 9, 2020",7
Mauritius,MUS,"Apr 10, 2020",7
Mauritius,MUS,"Apr 11, 2020",9
Mauritius,MUS,"Apr 12, 2020",9
Mauritius,MUS,"Apr 13, 2020",9
Mauritius,MUS,"Apr 14, 2020",9
Mauritius,MUS,"Apr 15, 2020",9
Mauritius,MUS,"Apr 16, 2020",9
Mauritius,MUS,"Apr 17, 2020",9
Mauritius,MUS,"Apr 18, 2020",9
Mauritius,MUS,"Apr 19, 2020",9
Mauritius,MUS,"Apr 20, 2020",9
Mauritius,MUS,"Apr 21, 2020",9
Mauritius,MUS,"Apr 22, 2020",9
Mexico,MEX,"Dec 31, 2019",0
Mexico,MEX,"Jan 1, 2020",0
Mexico,MEX,"Jan 2, 2020",0
Mexico,MEX,"Jan 3, 2020",0
Mexico,MEX,"Jan 4, 2020",0
Mexico,MEX,"Jan 5, 2020",0
Mexico,MEX,"Jan 6, 2020",0
Mexico,MEX,"Jan 7, 2020",0
Mexico,MEX,"Jan 8, 2020",0
Mexico,MEX,"Jan 9, 2020",0
Mexico,MEX,"Jan 10, 2020",0
Mexico,MEX,"Jan 11, 2020",0
Mexico,MEX,"Jan 12, 2020",0
Mexico,MEX,"Jan 13, 2020",0
Mexico,MEX,"Jan 14, 2020",0
Mexico,MEX,"Jan 15, 2020",0
Mexico,MEX,"Jan 16, 2020",0
Mexico,MEX,"Jan 17, 2020",0
Mexico,MEX,"Jan 18, 2020",0
Mexico,MEX,"Jan 19, 2020",0
Mexico,MEX,"Jan 20, 2020",0
Mexico,MEX,"Jan 21, 2020",0
Mexico,MEX,"Jan 22, 2020",0
Mexico,MEX,"Jan 23, 2020",0
Mexico,MEX,"Jan 24, 2020",0
Mexico,MEX,"Jan 25, 2020",0
Mexico,MEX,"Jan 26, 2020",0
Mexico,MEX,"Jan 27, 2020",0
Mexico,MEX,"Jan 28, 2020",0
Mexico,MEX,"Jan 29, 2020",0
Mexico,MEX,"Jan 30, 2020",0
Mexico,MEX,"Jan 31, 2020",0
Mexico,MEX,"Feb 1, 2020",0
Mexico,MEX,"Feb 2, 2020",0
Mexico,MEX,"Feb 3, 2020",0
Mexico,MEX,"Feb 4, 2020",0
Mexico,MEX,"Feb 5, 2020",0
Mexico,MEX,"Feb 6, 2020",0
Mexico,MEX,"Feb 7, 2020",0
Mexico,MEX,"Feb 8, 2020",0
Mexico,MEX,"Feb 9, 2020",0
Mexico,MEX,"Feb 10, 2020",0
Mexico,MEX,"Feb 11, 2020",0
Mexico,MEX,"Feb 12, 2020",0
Mexico,MEX,"Feb 13, 2020",0
Mexico,MEX,"Feb 14, 2020",0
Mexico,MEX,"Feb 15, 2020",0
Mexico,MEX,"Feb 16, 2020",0
Mexico,MEX,"Feb 17, 2020",0
Mexico,MEX,"Feb 18, 2020",0
Mexico,MEX,"Feb 19, 2020",0
Mexico,MEX,"Feb 20, 2020",0
Mexico,MEX,"Feb 21, 2020",0
Mexico,MEX,"Feb 22, 2020",0
Mexico,MEX,"Feb 23, 2020",0
Mexico,MEX,"Feb 24, 2020",0
Mexico,MEX,"Feb 25, 2020",0
Mexico,MEX,"Feb 26, 2020",0
Mexico,MEX,"Feb 27, 2020",0
Mexico,MEX,"Feb 28, 2020",0
Mexico,MEX,"Feb 29, 2020",0
Mexico,MEX,"Mar 1, 2020",0
Mexico,MEX,"Mar 2, 2020",0
Mexico,MEX,"Mar 9, 2020",0
Mexico,MEX,"Mar 12, 2020",0
Mexico,MEX,"Mar 13, 2020",0
Mexico,MEX,"Mar 14, 2020",0
Mexico,MEX,"Mar 15, 2020",0
Mexico,MEX,"Mar 16, 2020",0
Mexico,MEX,"Mar 17, 2020",0
Mexico,MEX,"Mar 18, 2020",0
Mexico,MEX,"Mar 19, 2020",0
Mexico,MEX,"Mar 20, 2020",0
Mexico,MEX,"Mar 21, 2020",2
Mexico,MEX,"Mar 22, 2020",2
Mexico,MEX,"Mar 23, 2020",2
Mexico,MEX,"Mar 24, 2020",4
Mexico,MEX,"Mar 25, 2020",5
Mexico,MEX,"Mar 26, 2020",5
Mexico,MEX,"Mar 27, 2020",8
Mexico,MEX,"Mar 28, 2020",12
Mexico,MEX,"Mar 29, 2020",16
Mexico,MEX,"Mar 30, 2020",20
Mexico,MEX,"Mar 31, 2020",28
Mexico,MEX,"Apr 1, 2020",29
Mexico,MEX,"Apr 2, 2020",37
Mexico,MEX,"Apr 3, 2020",50
Mexico,MEX,"Apr 4, 2020",60
Mexico,MEX,"Apr 5, 2020",79
Mexico,MEX,"Apr 6, 2020",94
Mexico,MEX,"Apr 7, 2020",125
Mexico,MEX,"Apr 8, 2020",141
Mexico,MEX,"Apr 9, 2020",174
Mexico,MEX,"Apr 10, 2020",194
Mexico,MEX,"Apr 11, 2020",233
Mexico,MEX,"Apr 12, 2020",273
Mexico,MEX,"Apr 13, 2020",296
Mexico,MEX,"Apr 14, 2020",332
Mexico,MEX,"Apr 15, 2020",406
Mexico,MEX,"Apr 16, 2020",449
Mexico,MEX,"Apr 17, 2020",486
Mexico,MEX,"Apr 18, 2020",546
Mexico,MEX,"Apr 19, 2020",650
Mexico,MEX,"Apr 20, 2020",686
Mexico,MEX,"Apr 21, 2020",712
Mexico,MEX,"Apr 22, 2020",857
Moldova,MDA,"Mar 8, 2020",0
Moldova,MDA,"Mar 11, 2020",0
Moldova,MDA,"Mar 12, 2020",0
Moldova,MDA,"Mar 13, 2020",0
Moldova,MDA,"Mar 14, 2020",0
Moldova,MDA,"Mar 15, 2020",0
Moldova,MDA,"Mar 16, 2020",0
Moldova,MDA,"Mar 17, 2020",0
Moldova,MDA,"Mar 18, 2020",0
Moldova,MDA,"Mar 19, 2020",1
Moldova,MDA,"Mar 20, 2020",1
Moldova,MDA,"Mar 21, 2020",1
Moldova,MDA,"Mar 22, 2020",1
Moldova,MDA,"Mar 23, 2020",1
Moldova,MDA,"Mar 24, 2020",1
Moldova,MDA,"Mar 25, 2020",1
Moldova,MDA,"Mar 26, 2020",1
Moldova,MDA,"Mar 27, 2020",1
Moldova,MDA,"Mar 28, 2020",2
Moldova,MDA,"Mar 29, 2020",2
Moldova,MDA,"Mar 30, 2020",2
Moldova,MDA,"Mar 31, 2020",2
Moldova,MDA,"Apr 1, 2020",4
Moldova,MDA,"Apr 2, 2020",5
Moldova,MDA,"Apr 3, 2020",6
Moldova,MDA,"Apr 4, 2020",8
Moldova,MDA,"Apr 5, 2020",12
Moldova,MDA,"Apr 6, 2020",15
Moldova,MDA,"Apr 7, 2020",19
Moldova,MDA,"Apr 8, 2020",22
Moldova,MDA,"Apr 9, 2020",27
Moldova,MDA,"Apr 10, 2020",29
Moldova,MDA,"Apr 11, 2020",29
Moldova,MDA,"Apr 12, 2020",30
Moldova,MDA,"Apr 13, 2020",32
Moldova,MDA,"Apr 14, 2020",36
Moldova,MDA,"Apr 15, 2020",40
Moldova,MDA,"Apr 16, 2020",46
Moldova,MDA,"Apr 17, 2020",54
Moldova,MDA,"Apr 18, 2020",56
Moldova,MDA,"Apr 19, 2020",60
Moldova,MDA,"Apr 20, 2020",67
Moldova,MDA,"Apr 21, 2020",70
Moldova,MDA,"Apr 22, 2020",73
Monaco,MCO,"Dec 31, 2019",0
Monaco,MCO,"Jan 1, 2020",0
Monaco,MCO,"Jan 2, 2020",0
Monaco,MCO,"Jan 3, 2020",0
Monaco,MCO,"Jan 4, 2020",0
Monaco,MCO,"Jan 5, 2020",0
Monaco,MCO,"Jan 6, 2020",0
Monaco,MCO,"Jan 7, 2020",0
Monaco,MCO,"Jan 8, 2020",0
Monaco,MCO,"Jan 9, 2020",0
Monaco,MCO,"Jan 10, 2020",0
Monaco,MCO,"Jan 11, 2020",0
Monaco,MCO,"Jan 12, 2020",0
Monaco,MCO,"Jan 13, 2020",0
Monaco,MCO,"Jan 14, 2020",0
Monaco,MCO,"Jan 15, 2020",0
Monaco,MCO,"Jan 16, 2020",0
Monaco,MCO,"Jan 17, 2020",0
Monaco,MCO,"Jan 18, 2020",0
Monaco,MCO,"Jan 19, 2020",0
Monaco,MCO,"Jan 20, 2020",0
Monaco,MCO,"Jan 21, 2020",0
Monaco,MCO,"Jan 22, 2020",0
Monaco,MCO,"Jan 23, 2020",0
Monaco,MCO,"Jan 24, 2020",0
Monaco,MCO,"Jan 25, 2020",0
Monaco,MCO,"Jan 26, 2020",0
Monaco,MCO,"Jan 27, 2020",0
Monaco,MCO,"Jan 28, 2020",0
Monaco,MCO,"Jan 29, 2020",0
Monaco,MCO,"Jan 30, 2020",0
Monaco,MCO,"Jan 31, 2020",0
Monaco,MCO,"Feb 1, 2020",0
Monaco,MCO,"Feb 2, 2020",0
Monaco,MCO,"Feb 3, 2020",0
Monaco,MCO,"Feb 4, 2020",0
Monaco,MCO,"Feb 5, 2020",0
Monaco,MCO,"Feb 6, 2020",0
Monaco,MCO,"Feb 7, 2020",0
Monaco,MCO,"Feb 8, 2020",0
Monaco,MCO,"Feb 9, 2020",0
Monaco,MCO,"Feb 10, 2020",0
Monaco,MCO,"Feb 11, 2020",0
Monaco,MCO,"Feb 12, 2020",0
Monaco,MCO,"Feb 13, 2020",0
Monaco,MCO,"Feb 14, 2020",0
Monaco,MCO,"Feb 15, 2020",0
Monaco,MCO,"Feb 16, 2020",0
Monaco,MCO,"Feb 17, 2020",0
Monaco,MCO,"Feb 18, 2020",0
Monaco,MCO,"Feb 19, 2020",0
Monaco,MCO,"Feb 20, 2020",0
Monaco,MCO,"Feb 21, 2020",0
Monaco,MCO,"Feb 22, 2020",0
Monaco,MCO,"Feb 23, 2020",0
Monaco,MCO,"Feb 24, 2020",0
Monaco,MCO,"Feb 25, 2020",0
Monaco,MCO,"Feb 26, 2020",0
Monaco,MCO,"Feb 27, 2020",0
Monaco,MCO,"Feb 28, 2020",0
Monaco,MCO,"Feb 29, 2020",0
Monaco,MCO,"Mar 1, 2020",0
Monaco,MCO,"Mar 2, 2020",0
Monaco,MCO,"Mar 15, 2020",0
Monaco,MCO,"Mar 16, 2020",0
Monaco,MCO,"Mar 17, 2020",0
Monaco,MCO,"Mar 18, 2020",0
Monaco,MCO,"Mar 19, 2020",0
Monaco,MCO,"Mar 20, 2020",0
Monaco,MCO,"Mar 21, 2020",0
Monaco,MCO,"Mar 22, 2020",0
Monaco,MCO,"Mar 23, 2020",0
Monaco,MCO,"Mar 24, 2020",0
Monaco,MCO,"Mar 25, 2020",0
Monaco,MCO,"Mar 26, 2020",0
Monaco,MCO,"Mar 27, 2020",0
Monaco,MCO,"Mar 28, 2020",0
Monaco,MCO,"Mar 29, 2020",0
Monaco,MCO,"Mar 30, 2020",0
Monaco,MCO,"Mar 31, 2020",0
Monaco,MCO,"Apr 1, 2020",0
Monaco,MCO,"Apr 2, 2020",0
Monaco,MCO,"Apr 3, 2020",0
Monaco,MCO,"Apr 4, 2020",0
Monaco,MCO,"Apr 5, 2020",2
Monaco,MCO,"Apr 6, 2020",2
Monaco,MCO,"Apr 7, 2020",2
Monaco,MCO,"Apr 8, 2020",2
Monaco,MCO,"Apr 9, 2020",2
Monaco,MCO,"Apr 10, 2020",2
Monaco,MCO,"Apr 11, 2020",2
Monaco,MCO,"Apr 12, 2020",2
Monaco,MCO,"Apr 13, 2020",2
Monaco,MCO,"Apr 14, 2020",2
Monaco,MCO,"Apr 15, 2020",2
Monaco,MCO,"Apr 16, 2020",3
Monaco,MCO,"Apr 17, 2020",3
Monaco,MCO,"Apr 18, 2020",3
Monaco,MCO,"Apr 19, 2020",3
Monaco,MCO,"Apr 20, 2020",3
Monaco,MCO,"Apr 21, 2020",3
Monaco,MCO,"Apr 22, 2020",3
Mongolia,MNG,"Mar 10, 2020",0
Mongolia,MNG,"Mar 15, 2020",0
Mongolia,MNG,"Mar 18, 2020",0
Mongolia,MNG,"Mar 19, 2020",0
Mongolia,MNG,"Mar 20, 2020",0
Mongolia,MNG,"Mar 21, 2020",0
Mongolia,MNG,"Mar 22, 2020",0
Mongolia,MNG,"Mar 23, 2020",0
Mongolia,MNG,"Mar 24, 2020",0
Mongolia,MNG,"Mar 25, 2020",0
Mongolia,MNG,"Mar 26, 2020",0
Mongolia,MNG,"Mar 27, 2020",0
Mongolia,MNG,"Mar 28, 2020",0
Mongolia,MNG,"Mar 29, 2020",0
Mongolia,MNG,"Mar 30, 2020",0
Mongolia,MNG,"Mar 31, 2020",0
Mongolia,MNG,"Apr 1, 2020",0
Mongolia,MNG,"Apr 2, 2020",0
Mongolia,MNG,"Apr 3, 2020",0
Mongolia,MNG,"Apr 4, 2020",0
Mongolia,MNG,"Apr 5, 2020",0
Mongolia,MNG,"Apr 6, 2020",0
Mongolia,MNG,"Apr 7, 2020",0
Mongolia,MNG,"Apr 8, 2020",0
Mongolia,MNG,"Apr 9, 2020",0
Mongolia,MNG,"Apr 10, 2020",0
Mongolia,MNG,"Apr 11, 2020",0
Mongolia,MNG,"Apr 12, 2020",0
Mongolia,MNG,"Apr 13, 2020",0
Mongolia,MNG,"Apr 14, 2020",0
Mongolia,MNG,"Apr 15, 2020",0
Mongolia,MNG,"Apr 16, 2020",0
Mongolia,MNG,"Apr 17, 2020",0
Mongolia,MNG,"Apr 18, 2020",0
Mongolia,MNG,"Apr 19, 2020",0
Mongolia,MNG,"Apr 20, 2020",0
Mongolia,MNG,"Apr 21, 2020",0
Mongolia,MNG,"Apr 22, 2020",0
Montenegro,MNE,"Mar 18, 2020",0
Montenegro,MNE,"Mar 19, 2020",0
Montenegro,MNE,"Mar 20, 2020",0
Montenegro,MNE,"Mar 21, 2020",0
Montenegro,MNE,"Mar 22, 2020",0
Montenegro,MNE,"Mar 23, 2020",0
Montenegro,MNE,"Mar 24, 2020",0
Montenegro,MNE,"Mar 25, 2020",0
Montenegro,MNE,"Mar 26, 2020",0
Montenegro,MNE,"Mar 27, 2020",1
Montenegro,MNE,"Mar 28, 2020",1
Montenegro,MNE,"Mar 29, 2020",1
Montenegro,MNE,"Mar 30, 2020",1
Montenegro,MNE,"Mar 31, 2020",1
Montenegro,MNE,"Apr 1, 2020",1
Montenegro,MNE,"Apr 2, 2020",1
Montenegro,MNE,"Apr 3, 2020",2
Montenegro,MNE,"Apr 4, 2020",2
Montenegro,MNE,"Apr 5, 2020",2
Montenegro,MNE,"Apr 6, 2020",2
Montenegro,MNE,"Apr 7, 2020",2
Montenegro,MNE,"Apr 8, 2020",2
Montenegro,MNE,"Apr 9, 2020",2
Montenegro,MNE,"Apr 10, 2020",2
Montenegro,MNE,"Apr 11, 2020",2
Montenegro,MNE,"Apr 12, 2020",2
